Area_name,STCOU,EDU010197F,EDU010197D,EDU010197N1,EDU010197N2,EDU010198F,EDU010198D,EDU010198N1,EDU010198N2,EDU010199F,EDU010199D,EDU010199N1,EDU010199N2,EDU010200F,EDU010200D,EDU010200N1,EDU010200N2,EDU010201F,EDU010201D,EDU010201N1,EDU010201N2,EDU010202F,EDU010202D,EDU010202N1,EDU010202N2,EDU015203F,EDU015203D,EDU015203N1,EDU015203N2,EDU015204F,EDU015204D,EDU015204N1,EDU015204N2,EDU015205F,EDU015205D,EDU015205N1,EDU015205N2,EDU015206F,EDU015206D,EDU015206N1,EDU015206N2
"Sumter, SC",45085,0,18989,0000,0000,0,19057,0000,0000,0,18953,0000,0000,0,19042,0000,0000,0,19063,0000,0000,0,18387,0000,0000,0,18900,0000,0000,0,18451,0000,0000,0,17838,0000,0000,0,17971,0000,0000
"Union, SC",45087,0,5222,0000,0000,0,5160,0000,0000,0,4866,0000,0000,0,5217,0000,0000,0,5212,0000,0000,0,5241,0000,0000,0,5111,0000,0000,0,4959,0000,0000,0,4868,0000,0000,0,4670,0000,0000
"Williamsburg, SC",45089,0,6852,0000,0000,0,6687,0000,0000,0,6619,0000,0000,0,6585,0000,0000,0,6395,0000,0000,0,6252,0000,0000,0,6085,0000,0000,0,6019,0000,0000,0,5699,0000,0000,0,5232,0000,0000
"York, SC",45091,0,26178,0000,0000,0,27197,0000,0000,0,28165,0000,0000,0,29524,0000,0000,0,30136,0000,0000,0,30889,0000,0000,0,33290,0000,0000,0,33938,0000,0000,0,34876,0000,0000,0,35763,0000,0000
SOUTH DAKOTA,46000,0,144345,0000,0000,0,142449,0000,0000,0,132495,0000,0000,0,138197,0000,0000,0,135806,0000,0000,0,134598,0000,0000,0,125538,0000,0000,0,125253,0000,0000,0,122008,0000,0000,0,121158,0000,0000
"Aurora, SD",46003,0,729,0000,0000,0,715,0000,0000,0,737,0000,0000,0,708,0000,0000,0,610,0000,0000,0,583,0000,0000,0,546,0000,0000,0,506,0000,0000,0,531,0000,0000,0,497,0000,0000
"Beadle, SD",46005,0,3500,0000,0000,0,3306,0000,0000,0,3202,0000,0000,0,3074,0000,0000,0,2965,0000,0000,0,2902,0000,0000,0,2668,0000,0000,0,2603,0000,0000,0,2409,0000,0000,0,2254,0000,0000
"Bennett, SD",46007,0,840,0000,0000,0,873,0000,0000,0,591,0000,0000,0,580,0000,0000,0,606,0000,0000,0,608,0000,0000,0,555,0000,0000,0,542,0000,0000,0,558,0000,0000,0,542,0000,0000
"Bon Homme, SD",46009,0,1570,0000,0000,0,1519,0000,0000,0,1463,0000,0000,0,1456,0000,0000,0,1397,0000,0000,0,1355,0000,0000,0,1245,0000,0000,0,1239,0000,0000,0,1192,0000,0000,0,1158,0000,0000
"Brookings, SD",46011,0,4354,0000,0000,0,4304,0000,0000,0,4312,0000,0000,0,4230,0000,0000,0,4197,0000,0000,0,4104,0000,0000,0,3997,0000,0000,0,3954,0000,0000,0,3974,0000,0000,0,3928,0000,0000
"Brown, SD",46013,0,5749,0000,0000,0,5462,0000,0000,0,5321,0000,0000,0,5182,0000,0000,0,5020,0000,0000,0,4994,0000,0000,0,4951,0000,0000,0,4899,0000,0000,0,4859,0000,0000,0,4938,0000,0000
"Brule, SD",46015,0,1346,0000,0000,0,1299,0000,0000,0,1250,0000,0000,0,1257,0000,0000,0,1214,0000,0000,0,1198,0000,0000,0,1196,0000,0000,0,1215,0000,0000,0,1160,0000,0000,0,1177,0000,0000
"Buffalo, SD",46017,3,0,0000,0000,3,0,0000,0000,3,0,0000,0000,0,1385,0000,0000,0,1375,0000,0000,0,1301,0000,0000,0,0,0000,0000,0,0,0000,0000,0,0,0000,0000,3,0,0000,0000
"Butte, SD",46019,0,1997,0000,0000,0,1956,0000,0000,0,1891,0000,0000,0,1885,0000,0000,0,1849,0000,0000,0,1788,0000,0000,0,1754,0000,0000,0,1797,0000,0000,0,1673,0000,0000,0,1706,0000,0000
"Campbell, SD",46021,0,333,0000,0000,0,329,0000,0000,0,315,0000,0000,0,311,0000,0000,0,310,0000,0000,0,285,0000,0000,0,246,0000,0000,0,228,0000,0000,0,217,0000,0000,0,202,0000,0000
"Charles Mix, SD",46023,0,2190,0000,0000,0,2213,0000,0000,0,1855,0000,0000,0,1851,0000,0000,0,1794,0000,0000,0,1779,0000,0000,0,1689,0000,0000,0,1736,0000,0000,0,1682,0000,0000,0,1740,0000,0000
"Clark, SD",46025,0,920,0000,0000,0,923,0000,0000,0,892,0000,0000,0,834,0000,0000,0,774,0000,0000,0,729,0000,0000,0,668,0000,0000,0,662,0000,0000,0,627,0000,0000,0,601,0000,0000
"Clay, SD",46027,0,1615,0000,0000,0,1644,0000,0000,0,1631,0000,0000,0,1593,0000,0000,0,1588,0000,0000,0,1578,0000,0000,0,1489,0000,0000,0,1513,0000,0000,0,1469,0000,0000,0,1478,0000,0000
"Codington, SD",46029,0,4858,0000,0000,0,4786,0000,0000,0,4753,0000,0000,0,4719,0000,0000,0,4695,0000,0000,0,4641,0000,0000,0,4504,0000,0000,0,4549,0000,0000,0,4554,0000,0000,0,4420,0000,0000
"Corson, SD",46031,0,1048,0000,0000,0,973,0000,0000,0,764,0000,0000,0,771,0000,0000,0,811,0000,0000,0,870,0000,0000,0,909,0000,0000,0,898,0000,0000,0,838,0000,0000,0,818,0000,0000
"Custer, SD",46033,0,1298,0000,0000,0,1357,0000,0000,0,1353,0000,0000,0,1309,0000,0000,0,1208,0000,0000,0,1207,0000,0000,0,1226,0000,0000,0,1226,0000,0000,0,1150,0000,0000,0,982,0000,0000
"Davison, SD",46035,0,3360,0000,0000,0,3248,0000,0000,0,3219,0000,0000,0,3166,0000,0000,0,3128,0000,0000,0,3142,0000,0000,0,3061,0000,0000,0,2964,0000,0000,0,2950,0000,0000,0,2935,0000,0000
"Day, SD",46037,0,1379,0000,0000,0,1363,0000,0000,0,1211,0000,0000,0,1146,0000,0000,0,1119,0000,0000,0,1078,0000,0000,0,998,0000,0000,0,932,0000,0000,0,834,0000,0000,0,800,0000,0000
"Deuel, SD",46039,0,652,0000,0000,0,637,0000,0000,0,612,0000,0000,0,639,0000,0000,0,628,0000,0000,0,612,0000,0000,0,579,0000,0000,0,530,0000,0000,0,524,0000,0000,0,513,0000,0000
"Dewey, SD",46041,0,1910,0000,0000,0,2114,0000,0000,0,789,0000,0000,0,2436,0000,0000,0,2399,0000,0000,0,2390,0000,0000,0,769,0000,0000,0,668,0000,0000,0,700,0000,0000,0,354,0000,0000
"Douglas, SD",46043,0,512,0000,0000,0,501,0000,0000,0,495,0000,0000,0,494,0000,0000,0,450,0000,0000,0,452,0000,0000,0,391,0000,0000,0,412,0000,0000,0,358,0000,0000,0,345,0000,0000
"Edmunds, SD",46045,0,812,0000,0000,0,816,0000,0000,0,793,0000,0000,0,784,0000,0000,0,767,0000,0000,0,759,0000,0000,0,704,0000,0000,0,712,0000,0000,0,688,0000,0000,0,632,0000,0000
"Fall River, SD",46047,0,1321,0000,0000,0,1349,0000,0000,0,1292,0000,0000,0,1226,0000,0000,0,1217,0000,0000,0,1207,0000,0000,0,1163,0000,0000,0,1251,0000,0000,0,1115,0000,0000,0,1138,0000,0000
"Faulk, SD",46049,0,567,0000,0000,0,541,0000,0000,0,527,0000,0000,0,522,0000,0000,0,489,0000,0000,0,467,0000,0000,0,430,0000,0000,0,372,0000,0000,0,349,0000,0000,0,338,0000,0000
"Grant, SD",46051,0,1632,0000,0000,0,1592,0000,0000,0,1548,0000,0000,0,1481,0000,0000,0,1435,0000,0000,0,1382,0000,0000,0,1332,0000,0000,0,1335,0000,0000,0,1267,0000,0000,0,1208,0000,0000
"Gregory, SD",46053,0,1104,0000,0000,0,1020,0000,0000,0,1019,0000,0000,0,975,0000,0000,0,931,0000,0000,0,913,0000,0000,0,843,0000,0000,0,787,0000,0000,0,733,0000,0000,0,727,0000,0000
"Haakon, SD",46055,0,648,0000,0000,0,593,0000,0000,0,541,0000,0000,0,524,0000,0000,0,478,0000,0000,0,446,0000,0000,0,394,0000,0000,0,367,0000,0000,0,339,0000,0000,0,336,0000,0000
"Hamlin, SD",46057,0,1361,0000,0000,0,1353,0000,0000,0,1316,0000,0000,0,1336,0000,0000,0,1291,0000,0000,0,1259,0000,0000,0,1207,0000,0000,0,1220,0000,0000,0,1257,0000,0000,0,1203,0000,0000
"Hand, SD",46059,0,681,0000,0000,0,669,0000,0000,0,637,0000,0000,0,630,0000,0000,0,589,0000,0000,0,561,0000,0000,0,541,0000,0000,0,541,0000,0000,0,527,0000,0000,0,508,0000,0000
"Hanson, SD",46061,0,538,0000,0000,0,542,0000,0000,0,559,0000,0000,0,543,0000,0000,0,536,0000,0000,0,533,0000,0000,0,541,0000,0000,0,536,0000,0000,0,555,0000,0000,0,537,0000,0000
"Harding, SD",46063,0,360,0000,0000,0,361,0000,0000,0,323,0000,0000,0,320,0000,0000,0,307,0000,0000,0,285,0000,0000,0,239,0000,0000,0,243,0000,0000,0,228,0000,0000,0,221,0000,0000
"Hughes, SD",46065,0,3080,0000,0000,0,3276,0000,0000,0,3060,0000,0000,0,2936,0000,0000,0,2882,0000,0000,0,2882,0000,0000,0,2753,0000,0000,0,2711,0000,0000,0,2615,0000,0000,0,2589,0000,0000
"Hutchinson, SD",46067,0,1826,0000,0000,0,1805,0000,0000,0,1795,0000,0000,0,1751,0000,0000,0,1721,0000,0000,0,1701,0000,0000,0,1721,0000,0000,0,1704,0000,0000,0,1624,0000,0000,0,1518,0000,0000
"Hyde, SD",46069,0,952,0000,0000,0,879,0000,0000,0,319,0000,0000,0,297,0000,0000,0,275,0000,0000,0,253,0000,0000,0,252,0000,0000,0,261,0000,0000,0,261,0000,0000,0,268,0000,0000
"Jackson, SD",46071,0,772,0000,0000,0,872,0000,0000,0,434,0000,0000,0,420,0000,0000,0,391,0000,0000,0,392,0000,0000,0,354,0000,0000,0,347,0000,0000,0,320,0000,0000,0,328,0000,0000
"Jerauld, SD",46073,0,540,0000,0000,0,503,0000,0000,0,480,0000,0000,0,455,0000,0000,0,433,0000,0000,0,390,0000,0000,0,332,0000,0000,0,332,0000,0000,0,258,0000,0000,0,277,0000,0000
"Jones, SD",46075,0,304,0000,0000,0,276,0000,0000,0,276,0000,0000,0,247,0000,0000,0,216,0000,0000,0,201,0000,0000,0,179,0000,0000,0,183,0000,0000,0,167,0000,0000,0,166,0000,0000
"Kingsbury, SD",46077,0,1067,0000,0000,0,1027,0000,0000,0,966,0000,0000,0,953,0000,0000,0,901,0000,0000,0,908,0000,0000,0,856,0000,0000,0,837,0000,0000,0,805,0000,0000,0,956,0000,0000
"Lake, SD",46079,0,2289,0000,0000,0,2295,0000,0000,0,2244,0000,0000,0,2132,0000,0000,0,2063,0000,0000,0,1989,0000,0000,0,1839,0000,0000,0,1827,0000,0000,0,1763,0000,0000,0,1737,0000,0000
"Lawrence, SD",46081,0,3954,0000,0000,0,3675,0000,0000,0,3550,0000,0000,0,3450,0000,0000,0,3301,0000,0000,0,3179,0000,0000,0,3176,0000,0000,0,3147,0000,0000,0,2966,0000,0000,0,2927,0000,0000
"Lincoln, SD",46083,0,3411,0000,0000,0,3386,0000,0000,0,3338,0000,0000,0,3405,0000,0000,0,3364,0000,0000,0,3438,0000,0000,0,3727,0000,0000,0,3889,0000,0000,0,4112,0000,0000,0,4352,0000,0000
"Lyman, SD",46085,0,736,0000,0000,0,761,0000,0000,0,430,0000,0000,0,433,0000,0000,0,435,0000,0000,0,443,0000,0000,0,390,0000,0000,0,407,0000,0000,0,417,0000,0000,0,402,0000,0000
"McCook, SD",46087,0,1131,0000,0000,0,1094,0000,0000,0,1104,0000,0000,0,1062,0000,0000,0,1045,0000,0000,0,1037,0000,0000,0,1096,0000,0000,0,1090,0000,0000,0,1041,0000,0000,0,983,0000,0000
"McPherson, SD",46089,0,536,0000,0000,0,535,0000,0000,0,527,0000,0000,0,501,0000,0000,0,500,0000,0000,0,507,0000,0000,0,474,0000,0000,0,488,0000,0000,0,434,0000,0000,0,437,0000,0000
"Marshall, SD",46091,0,915,0000,0000,0,923,0000,0000,0,898,0000,0000,0,877,0000,0000,0,900,0000,0000,0,886,0000,0000,0,771,0000,0000,0,776,0000,0000,0,765,0000,0000,0,722,0000,0000
"Meade, SD",46093,0,3267,0000,0000,0,3250,0000,0000,0,3241,0000,0000,0,3142,0000,0000,0,3048,0000,0000,0,2970,0000,0000,0,2874,0000,0000,0,3023,0000,0000,0,2895,0000,0000,0,2838,0000,0000
"Mellette, SD",46095,0,509,0000,0000,0,514,0000,0000,0,512,0000,0000,0,510,0000,0000,0,524,0000,0000,0,475,0000,0000,0,454,0000,0000,0,444,0000,0000,0,451,0000,0000,0,433,0000,0000
"Miner, SD",46097,0,605,0000,0000,0,583,0000,0000,0,558,0000,0000,0,560,0000,0000,0,541,0000,0000,0,519,0000,0000,0,427,0000,0000,0,406,0000,0000,0,405,0000,0000,0,390,0000,0000
"Minnehaha, SD",46099,0,24311,0000,0000,0,24410,0000,0000,0,24626,0000,0000,0,25171,0000,0000,0,25522,0000,0000,0,25923,0000,0000,0,26608,0000,0000,0,26609,0000,0000,0,26222,0000,0000,0,26556,0000,0000
"Moody, SD",46101,0,1827,0000,0000,0,1683,0000,0000,0,1238,0000,0000,0,1185,0000,0000,0,1148,0000,0000,0,1111,0000,0000,0,984,0000,0000,0,975,0000,0000,0,929,0000,0000,0,914,0000,0000
"Pennington, SD",46103,0,18221,0000,0000,0,17959,0000,0000,0,17578,0000,0000,0,17392,0000,0000,0,17054,0000,0000,0,16987,0000,0000,0,16812,0000,0000,0,16914,0000,0000,0,16249,0000,0000,0,16375,0000,0000
"Perkins, SD",46105,0,746,0000,0000,0,712,0000,0000,0,699,0000,0000,0,644,0000,0000,0,616,0000,0000,0,586,0000,0000,0,507,0000,0000,0,501,0000,0000,0,464,0000,0000,0,427,0000,0000
"Potter, SD",46107,0,575,0000,0000,0,551,0000,0000,0,543,0000,0000,0,524,0000,0000,0,521,0000,0000,0,482,0000,0000,0,496,0000,0000,0,453,0000,0000,0,452,0000,0000,0,422,0000,0000
"Roberts, SD",46109,0,2522,0000,0000,0,2387,0000,0000,0,1928,0000,0000,0,1916,0000,0000,0,1872,0000,0000,0,1797,0000,0000,0,1817,0000,0000,0,1736,0000,0000,0,1634,0000,0000,0,1559,0000,0000
"Sanborn, SD",46111,0,628,0000,0000,0,580,0000,0000,0,553,0000,0000,0,533,0000,0000,0,503,0000,0000,0,483,0000,0000,0,434,0000,0000,0,427,0000,0000,0,422,0000,0000,0,395,0000,0000
"Shannon, SD",46113,0,3782,0000,0000,0,3703,0000,0000,0,1107,0000,0000,0,4207,0000,0000,0,4154,0000,0000,0,4189,0000,0000,0,1052,0000,0000,0,1000,0000,0000,0,1028,0000,0000,0,949,0000,0000
"Spink, SD",46115,0,1679,0000,0000,0,1670,0000,0000,0,1618,0000,0000,0,1589,0000,0000,0,1475,0000,0000,0,1427,0000,0000,0,1364,0000,0000,0,1463,0000,0000,0,1407,0000,0000,0,1308,0000,0000
"Stanley, SD",46117,0,649,0000,0000,0,618,0000,0000,0,611,0000,0000,0,596,0000,0000,0,588,0000,0000,0,572,0000,0000,0,584,0000,0000,0,576,0000,0000,0,532,0000,0000,0,505,0000,0000
"Sully, SD",46119,0,421,0000,0000,0,405,0000,0000,0,389,0000,0000,0,356,0000,0000,0,348,0000,0000,0,319,0000,0000,0,315,0000,0000,0,312,0000,0000,0,315,0000,0000,0,306,0000,0000
"Todd, SD",46121,0,2851,0000,0000,0,2790,0000,0000,0,2138,0000,0000,0,3067,0000,0000,0,3053,0000,0000,0,3054,0000,0000,0,2124,0000,0000,0,2049,0000,0000,0,2007,0000,0000,0,1983,0000,0000
"Tripp, SD",46123,0,1348,0000,0000,0,1352,0000,0000,0,1293,0000,0000,0,1275,0000,0000,0,1231,0000,0000,0,1208,0000,0000,0,1129,0000,0000,0,1118,0000,0000,0,1092,0000,0000,0,1023,0000,0000
"Turner, SD",46125,0,1603,0000,0000,0,1579,0000,0000,0,1565,0000,0000,0,1559,0000,0000,0,1538,0000,0000,0,1508,0000,0000,0,1415,0000,0000,0,1380,0000,0000,0,1359,0000,0000,0,1469,0000,0000
"Union, SD",46127,0,2637,0000,0000,0,2705,0000,0000,0,2649,0000,0000,0,2668,0000,0000,0,2625,0000,0000,0,2641,0000,0000,0,2680,0000,0000,0,2741,0000,0000,0,2707,0000,0000,0,2688,0000,0000
"Walworth, SD",46129,0,1109,0000,0000,0,1059,0000,0000,0,1029,0000,0000,0,1046,0000,0000,0,925,0000,0000,0,838,0000,0000,0,842,0000,0000,0,857,0000,0000,0,838,0000,0000,0,795,0000,0000
"Yankton, SD",46135,0,3754,0000,0000,0,3756,0000,0000,0,3724,0000,0000,0,3731,0000,0000,0,3666,0000,0000,0,3662,0000,0000,0,3609,0000,0000,0,3566,0000,0000,0,3454,0000,0000,0,3214,0000,0000
"Ziebach, SD",46137,0,604,0000,0000,0,518,0000,0000,0,264,0000,0000,0,240,0000,0000,0,250,0000,0000,0,233,0000,0000,0,256,0000,0000,0,267,0000,0000,0,281,0000,0000,0,711,0000,0000
TENNESSEE,47000,0,886517,0000,0000,0,864212,0000,0000,0,892936,0000,0000,0,907245,0000,0000,0,893061,0000,0000,0,897702,0000,0000,0,911636,0000,0000,0,941091,0000,0000,0,953796,0000,0000,0,978368,0000,0000
"Anderson, TN",47001,0,12856,0000,0000,0,11983,0000,0000,0,12647,0000,0000,0,13044,0000,0000,0,12365,0000,0000,0,12307,0000,0000,0,12104,0000,0000,0,12275,0000,0000,0,12303,0000,0000,0,12624,0000,0000
"Bedford, TN",47003,0,5847,0000,0000,0,5509,0000,0000,0,5998,0000,0000,0,6029,0000,0000,0,6210,0000,0000,0,6277,0000,0000,0,6689,0000,0000,0,7117,0000,0000,0,7394,0000,0000,0,7680,0000,0000
"Benton, TN",47005,0,2586,0000,0000,0,2555,0000,0000,0,2553,0000,0000,0,2609,0000,0000,0,2527,0000,0000,0,2487,0000,0000,0,2438,0000,0000,0,2485,0000,0000,0,3161,0000,0000,0,2553,0000,0000
"Bledsoe, TN",47007,0,1718,0000,0000,0,1673,0000,0000,0,1749,0000,0000,0,1810,0000,0000,0,1746,0000,0000,0,1754,0000,0000,0,1794,0000,0000,0,1969,0000,0000,0,2007,0000,0000,0,2021,0000,0000
"Blount, TN",47009,0,15698,0000,0000,0,15161,0000,0000,0,16076,0000,0000,0,16306,0000,0000,0,16226,0000,0000,0,16536,0000,0000,0,16911,0000,0000,0,17387,0000,0000,0,17747,0000,0000,0,18137,0000,0000
"Bradley, TN",47011,0,13356,0000,0000,0,13263,0000,0000,0,13365,0000,0000,0,13314,0000,0000,0,13402,0000,0000,0,13378,0000,0000,0,13577,0000,0000,0,13905,0000,0000,0,14209,0000,0000,0,15324,0000,0000
"Campbell, TN",47013,0,6434,0000,0000,0,6461,0000,0000,0,6379,0000,0000,0,6577,0000,0000,0,6219,0000,0000,0,6174,0000,0000,0,6046,0000,0000,0,6370,0000,0000,0,6037,0000,0000,0,6176,0000,0000
"Cannon, TN",47015,0,2002,0000,0000,0,2034,0000,0000,0,2052,0000,0000,0,2100,0000,0000,0,2077,0000,0000,0,2132,0000,0000,0,2136,0000,0000,0,2170,0000,0000,0,2205,0000,0000,0,2331,0000,0000
"Carroll, TN",47017,0,5215,0000,0000,0,5219,0000,0000,0,5189,0000,0000,0,5242,0000,0000,0,5026,0000,0000,0,4912,0000,0000,0,4867,0000,0000,0,5232,0000,0000,0,5182,0000,0000,0,5233,0000,0000
"Carter, TN",47019,0,8482,0000,0000,0,8476,0000,0000,0,7900,0000,0000,0,8509,0000,0000,0,8287,0000,0000,0,8243,0000,0000,0,8067,0000,0000,0,8244,0000,0000,0,8181,0000,0000,0,8015,0000,0000
"Cheatham, TN",47021,0,6539,0000,0000,0,6568,0000,0000,0,6740,0000,0000,0,6791,0000,0000,0,6861,0000,0000,0,6867,0000,0000,0,6931,0000,0000,0,6731,0000,0000,0,7284,0000,0000,0,7105,0000,0000
"Chester, TN",47023,0,2402,0000,0000,0,2435,0000,0000,0,2463,0000,0000,0,2502,0000,0000,0,2459,0000,0000,0,2437,0000,0000,0,2524,0000,0000,0,2546,0000,0000,0,2551,0000,0000,0,2772,0000,0000
"Claiborne, TN",47025,0,4616,0000,0000,0,4727,0000,0000,0,4733,0000,0000,0,4855,0000,0000,0,4659,0000,0000,0,4612,0000,0000,0,4648,0000,0000,0,4956,0000,0000,0,4998,0000,0000,0,5307,0000,0000
"Clay, TN",47027,0,1221,0000,0000,0,1248,0000,0000,0,1238,0000,0000,0,1540,0000,0000,0,1197,0000,0000,0,1190,0000,0000,0,1151,0000,0000,0,1087,0000,0000,0,1176,0000,0000,0,1227,0000,0000
"Cocke, TN",47029,0,5354,0000,0000,0,5384,0000,0000,0,5435,0000,0000,0,5501,0000,0000,0,5311,0000,0000,0,5329,0000,0000,0,5426,0000,0000,0,5500,0000,0000,0,5467,0000,0000,0,5670,0000,0000
"Coffee, TN",47031,0,8765,0000,0000,0,8796,0000,0000,0,8719,0000,0000,0,8990,0000,0000,0,8967,0000,0000,0,8998,0000,0000,0,8959,0000,0000,0,9390,0000,0000,0,9160,0000,0000,0,9852,0000,0000
"Crockett, TN",47033,0,2656,0000,0000,0,2629,0000,0000,0,2628,0000,0000,0,2680,0000,0000,0,2677,0000,0000,0,2686,0000,0000,0,2654,0000,0000,0,2816,0000,0000,0,2849,0000,0000,0,2901,0000,0000
"Cumberland, TN",47035,0,6426,0000,0000,0,6579,0000,0000,0,6707,0000,0000,0,6832,0000,0000,0,6562,0000,0000,0,6775,0000,0000,0,6899,0000,0000,0,7089,0000,0000,0,7337,0000,0000,0,7455,0000,0000
"Davidson, TN",47037,0,69888,0000,0000,0,67558,0000,0000,0,67016,0000,0000,0,70176,0000,0000,0,67669,0000,0000,0,67689,0000,0000,0,68651,0000,0000,0,72807,0000,0000,0,72713,0000,0000,0,73731,0000,0000
"Decatur, TN",47039,0,1810,0000,0000,0,1837,0000,0000,0,1848,0000,0000,0,1871,0000,0000,0,1753,0000,0000,0,1544,0000,0000,0,1495,0000,0000,0,1562,0000,0000,0,1602,0000,0000,0,1648,0000,0000
"DeKalb, TN",47041,0,2771,0000,0000,0,2685,0000,0000,0,2638,0000,0000,0,2667,0000,0000,0,2111,0000,0000,0,2602,0000,0000,0,2584,0000,0000,0,2752,0000,0000,0,2684,0000,0000,0,2878,0000,0000
"Dickson, TN",47043,0,7734,0000,0000,0,7874,0000,0000,0,7870,0000,0000,0,7946,0000,0000,0,7966,0000,0000,0,7894,0000,0000,0,8111,0000,0000,0,8181,0000,0000,0,8327,0000,0000,0,8435,0000,0000
"Dyer, TN",47045,0,6790,0000,0000,0,6817,0000,0000,0,6877,0000,0000,0,6887,0000,0000,0,6788,0000,0000,0,6764,0000,0000,0,6760,0000,0000,0,6999,0000,0000,0,7068,0000,0000,0,7159,0000,0000
"Fayette, TN",47047,0,4089,0000,0000,0,3933,0000,0000,0,3811,0000,0000,0,3917,0000,0000,0,3555,0000,0000,0,3447,0000,0000,0,3213,0000,0000,0,3640,0000,0000,0,3536,0000,0000,0,4062,0000,0000
"Fentress, TN",47049,0,1767,0000,0000,0,2331,0000,0000,0,2354,0000,0000,0,2354,0000,0000,0,2364,0000,0000,0,2331,0000,0000,0,2252,0000,0000,0,2352,0000,0000,0,2277,0000,0000,0,2491,0000,0000
"Franklin, TN",47051,0,6636,0000,0000,0,6000,0000,0000,0,5880,0000,0000,0,4935,0000,0000,0,5796,0000,0000,0,5750,0000,0000,0,5776,0000,0000,0,5983,0000,0000,0,6015,0000,0000,0,6116,0000,0000
"Gibson, TN",47053,0,8677,0000,0000,0,8317,0000,0000,0,8568,0000,0000,0,8658,0000,0000,0,8443,0000,0000,0,8362,0000,0000,0,8230,0000,0000,0,8514,0000,0000,0,8591,0000,0000,0,8965,0000,0000
"Giles, TN",47055,0,4793,0000,0000,0,4808,0000,0000,0,4733,0000,0000,0,4776,0000,0000,0,4622,0000,0000,0,4437,0000,0000,0,4432,0000,0000,0,4512,0000,0000,0,4480,0000,0000,0,4795,0000,0000
"Grainger, TN",47057,0,3160,0000,0000,0,3042,0000,0000,0,3205,0000,0000,0,2831,0000,0000,0,3316,0000,0000,0,3266,0000,0000,0,3336,0000,0000,0,3239,0000,0000,0,3600,0000,0000,0,3583,0000,0000
"Greene, TN",47059,0,9247,0000,0000,0,9281,0000,0000,0,9481,0000,0000,0,9479,0000,0000,0,9503,0000,0000,0,9563,0000,0000,0,9652,0000,0000,0,9782,0000,0000,0,9985,0000,0000,0,10366,0000,0000
"Grundy, TN",47061,0,2436,0000,0000,0,2409,0000,0000,0,2378,0000,0000,0,2374,0000,0000,0,2458,0000,0000,0,2295,0000,0000,0,2255,0000,0000,0,2390,0000,0000,0,2386,0000,0000,0,2356,0000,0000
"Hamblen, TN",47063,0,8936,0000,0000,0,8958,0000,0000,0,8919,0000,0000,0,9084,0000,0000,0,9697,0000,0000,0,8939,0000,0000,0,9145,0000,0000,0,9484,0000,0000,0,9583,0000,0000,0,10079,0000,0000
"Hamilton, TN",47065,0,43527,0000,0000,0,42701,0000,0000,0,42292,0000,0000,0,42929,0000,0000,0,39915,0000,0000,0,40514,0000,0000,0,40100,0000,0000,0,40805,0000,0000,0,40800,0000,0000,0,40922,0000,0000
"Hancock, TN",47067,0,1224,0000,0000,0,1175,0000,0000,0,1151,0000,0000,0,1160,0000,0000,0,1178,0000,0000,0,1106,0000,0000,0,1029,0000,0000,0,1017,0000,0000,0,965,0000,0000,0,1034,0000,0000
"Hardeman, TN",47069,0,4725,0000,0000,0,4684,0000,0000,0,4734,0000,0000,0,4816,0000,0000,0,4589,0000,0000,0,4566,0000,0000,0,4465,0000,0000,0,4464,0000,0000,0,4429,0000,0000,0,4420,0000,0000
"Hardin, TN",47071,0,4040,0000,0000,0,4028,0000,0000,0,3974,0000,0000,0,4037,0000,0000,0,3785,0000,0000,0,3898,0000,0000,0,3753,0000,0000,0,3809,0000,0000,0,3895,0000,0000,0,3967,0000,0000
"Hawkins, TN",47073,0,7390,0000,0000,0,7560,0000,0000,0,7636,0000,0000,0,7774,0000,0000,0,7724,0000,0000,0,7853,0000,0000,0,7870,0000,0000,0,8099,0000,0000,0,8302,0000,0000,0,8333,0000,0000
"Haywood, TN",47075,0,3916,0000,0000,0,3775,0000,0000,0,3667,0000,0000,0,3893,0000,0000,0,3552,0000,0000,0,3568,0000,0000,0,3511,0000,0000,0,3693,0000,0000,0,3785,0000,0000,0,3648,0000,0000
"Henderson, TN",47077,0,4360,0000,0000,0,4556,0000,0000,0,4324,0000,0000,0,4418,0000,0000,0,4263,0000,0000,0,4448,0000,0000,0,4390,0000,0000,0,4607,0000,0000,0,4705,0000,0000,0,4806,0000,0000
"Henry, TN",47079,0,4868,0000,0000,0,4814,0000,0000,0,4821,0000,0000,0,4910,0000,0000,0,4685,0000,0000,0,4563,0000,0000,0,4627,0000,0000,0,4700,0000,0000,0,4889,0000,0000,0,4686,0000,0000
"Hickman, TN",47081,0,2725,0000,0000,0,3526,0000,0000,0,3561,0000,0000,0,3587,0000,0000,0,3681,0000,0000,0,3797,0000,0000,0,3813,0000,0000,0,3886,0000,0000,0,3948,0000,0000,0,4044,0000,0000
"Houston, TN",47083,0,1399,0000,0000,0,1383,0000,0000,0,1362,0000,0000,0,1396,0000,0000,0,1441,0000,0000,0,1417,0000,0000,0,1439,0000,0000,0,1445,0000,0000,0,1521,0000,0000,0,1559,0000,0000
